id,release_date,title,production_budget,domestic_gross,worldwide_gross,year,movie_id,runtime_minutes,genres,averagerating,numvotes,studio,foreign_gross,roi,profit_musd,intl_share
99,2018-04-20,I Feel Pretty,32000000.0,48795601.0,91553797.0,2018,tt6791096,110.0,"Comedy,Romance",5.4,39936,STX,45700000.0,1.86105615625,59.553797,0.4836203962552712
1,2011-02-18,"Big Mommas: Like Father, Like Son",32000000.0,37915414.0,82332450.0,2011,tt1464174,107.0,"Action,Comedy,Crime",4.4,23520,Fox,44800000.0,1.5728890625,50.33245,0.5416161007185433
7,2013-03-15,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0,2013,tt0790628,100.0,"Adventure,Comedy,Fantasy",5.9,67549,WB (NL),4900000.0,-0.14398096875,-4.607391,0.17858521946355843
11,2010-09-03,Going the Distance,32000000.0,17804299.0,43603990.0,2010,tt1322312,102.0,"Comedy,Romance",6.3,54421,WB (NL),24200000.0,0.3626246875,11.60399,0.5761315050157128
13,2010-03-19,Repo Men,32000000.0,13942007.0,18195238.0,2010,tt1053424,111.0,"Action,Crime,Sci-Fi",6.3,96144,Uni.,4600000.0,-0.4313988125,-13.804762,0.2480853340202061
23,2012-11-02,Flight,31000000.0,93772375.0,160558438.0,2012,tt1907668,138.0,"Drama,Thriller",7.3,303009,Par.,68000000.0,4.179304451612904,129.558438,0.42034370825055883
27,2014-03-07,The Grand Budapest Hotel,31000000.0,59076019.0,163981261.0,2014,tt2278388,99.0,"Adventure,Comedy,Crime",8.1,633604,FoxS,115500000.0,4.289718096774194,132.981261,0.6616028974747099
28,2015-07-29,Vacation,31000000.0,58884188.0,102306500.0,2015,tt1524930,99.0,"Adventure,Comedy",6.1,87582,WB (NL),46000000.0,2.300209677419355,71.3065,0.43857897817733976
33,2010-01-22,Extraordinary Measures,31000000.0,12482741.0,15826984.0,2010,tt1244659,106.0,Drama,6.5,15673,CBS,3100000.0,-0.48945212903225804,-15.173016,0.19893804305673823
38,2018-08-15,Crazy Rich Asians,30000000.0,174532921.0,238099711.0,2018,tt3104988,120.0,"Comedy,Romance",7.0,96617,WB,64000000.0,6.936657033333334,208.099711,0.2683067801781541
42,2012-02-10,The Vow,30000000.0,125014030.0,197618160.0,2012,tt1606389,104.0,"Drama,Romance",6.8,173629,SGem,71100000.0,5.587272,167.61816,0.36254417901666697
45,2013-08-16,Lee Daniels' The Butler,30000000.0,116632095.0,177025498.0,2013,tt1327773,132.0,"Biography,Drama",7.2,102468,Wein.,60000000.0,4.900849933333333,147.025498,0.3396891148236678
57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,2015,tt1850457,118.0,Comedy,6.0,58994,Uni.,18000000.0,2.5343553333333335,76.03066,0.17135571261152818
69,2012-09-28,Looper,30000000.0,66486205.0,170466405.0,2012,tt1276104,113.0,"Action,Crime,Drama",7.4,500595,TriS,110000000.0,4.6822135,140.466405,0.6232781763311189
70,2013-02-01,Warm Bodies,30000000.0,66380662.0,115121608.0,2013,tt1588173,98.0,"Comedy,Horror,Romance",6.9,208709,LG/S,50600000.0,2.8373869333333332,85.121608,0.4325501252506162
72,2014-01-17,The Nut Job,30000000.0,64251538.0,122529966.0,2014,tt1821658,85.0,"Adventure,Animation,Comedy",5.7,24587,ORF,56600000.0,3.0843322,92.529966,0.4683432328349847
75,2012-08-08,Hope Springs,30000000.0,63536011.0,133085295.0,2012,tt1535438,100.0,"Comedy,Drama,Romance",6.3,38667,Sony,50700000.0,3.4361765,103.085295,0.4438180181203981
83,2011-05-20,Midnight in Paris,30000000.0,56816662.0,162502774.0,2011,tt1605783,94.0,"Comedy,Fantasy,Romance",7.7,356500,SPC,94300000.0,4.416759133333334,132.502774,0.6240211949626044
84,2017-11-22,Darkest Hour,30000000.0,56443120.0,150807172.0,2017,tt4555426,125.0,"Biography,Drama,History",7.4,136546,Focus,94400000.0,4.026905733333333,120.807172,0.6258157481759857
88,2018-05-11,Life of the Party,30000000.0,53059911.0,65759911.0,2018,tt5619332,105.0,Comedy,5.5,25756,WB (NL),12800000.0,1.1919970333333334,35.759911,0.1943519176635389
89,2010-05-14,Letters to Juliet,30000000.0,53032453.0,82148538.0,2010,tt0892318,105.0,"Adventure,Comedy,Drama",6.6,86137,Sum.,26100000.0,1.7382846,52.148538,0.32982675262196154
92,2015-07-24,Southpaw,30000000.0,52421953.0,94156456.0,2015,tt1798684,124.0,"Drama,Sport",7.4,199783,Wein.,39500000.0,2.138548533333333,64.156456,0.4297123669685304
94,2017-07-28,Atomic Blonde,30000000.0,51573925.0,98345423.0,2017,tt2406566,115.0,"Action,Mystery,Thriller",6.7,150407,Focus,48300000.0,2.2781807666666665,68.345423,0.4836097109430715
100,2015-09-18,Sicario,30000000.0,46889293.0,84393749.0,2015,tt3397884,121.0,"Action,Crime,Drama",7.6,328548,LGF,38000000.0,1.8131249666666667,54.393749,0.44764184807146407
3,2018-01-19,Den of Thieves,30000000.0,44947622.0,80131391.0,2018,tt1259528,140.0,"Action,Crime,Drama",7.0,69648,STX,35600000.0,1.6710463666666666,50.131391,0.44197456257616147
4,2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0,2012,tt0383010,92.0,"Comedy,Family",5.1,28570,Fox,10500000.0,0.8017416333333334,24.052249,0.19147228400394586
6,2014-10-24,John Wick,30000000.0,43037835.0,76235001.0,2014,tt2911666,101.0,"Action,Crime,Thriller",7.4,449942,LG/S,45700000.0,1.5411667,46.235001,0.5150001687555258
8,2015-04-24,The Age of Adaline,30000000.0,42629776.0,68984536.0,2015,tt1655441,112.0,"Drama,Fantasy,Romance",7.2,138924,LGF,23000000.0,1.2994845333333334,38.984536,0.3504506856765746
14,2011-04-08,Hanna,30000000.0,40259119.0,65343694.0,2011,tt0993842,111.0,"Action,Drama,Thriller",6.8,179178,Focus,23500000.0,1.1781231333333333,35.343694,0.36857472889485815
23,2018-02-09,The 15:17 to Paris,30000000.0,36276286.0,56096200.0,2018,tt6802308,94.0,"Biography,Drama,Thriller",5.2,21880,WB,20800000.0,0.8698733333333334,26.0962,0.36442455278186814
25,2011-07-01,Larry Crowne,30000000.0,35608245.0,61449135.0,2011,tt1583420,98.0,"Comedy,Drama,Romance",6.1,58927,Uni.,36400000.0,1.0483045,31.449135,0.5054976690516482
30,2015-06-03,Entourage,30000000.0,32363404.0,46438538.0,2015,tt1674771,104.0,Comedy,6.6,71519,WB,16900000.0,0.5479512666666667,16.438538,0.34305384175238884
37,2012-04-27,The Five-Year Engagement,30000000.0,28700285.0,61623819.0,2012,tt1195478,124.0,"Comedy,Romance",6.2,88469,Uni.,25100000.0,1.0541273,31.623819,0.4665402794799321
39,2011-07-15,Winnie the Pooh,30000000.0,26692846.0,50145607.0,2011,tt1449283,63.0,"Adventure,Animation,Comedy",7.2,19605,BV,23200000.0,0.6715202333333333,20.145607,0.4649965247522661
42,2018-09-14,White Boy Rick,30000000.0,24004833.0,25947983.0,2018,tt4537896,111.0,"Crime,Drama",6.4,16255,Studio 8,1900000.0,-0.13506723333333334,-4.052017,0.07334538693995828
45,2011-02-04,Sanctum,30000000.0,23209310.0,108957098.0,2011,tt0881320,108.0,"Adventure,Drama,Thriller",5.9,51318,Uni.,85400000.0,2.631903266666667,78.957098,0.7863045994859925
49,2010-11-19,The Next Three Days,30000000.0,21148651.0,67255916.0,2010,tt1458175,133.0,"Action,Crime,Drama",7.4,168066,LGF,46300000.0,1.2418638666666666,37.255916,0.6864481248112732
50,2018-01-12,Proud Mary,30000000.0,20868638.0,21709539.0,2018,tt6421110,89.0,"Action,Crime,Drama",4.9,6805,SGem,876000.0,-0.2763487,-8.290461,0.040285793674744094
53,2013-10-04,Runner Runner,30000000.0,19316646.0,60512680.0,2013,tt2364841,88.0,"Crime,Thriller",5.6,58235,Fox,43400000.0,1.0170893333333333,30.51268,0.6920012910129154
55,2017-04-28,Baahubali 2: The Conclusion,30000000.0,18985794.0,263502914.0,2017,tt4849438,167.0,"Action,Drama",8.3,65656,GrtIndia,234000000.0,7.783430466666666,233.502914,0.9249531220713524
60,2015-10-09,Steve Jobs,30000000.0,17766658.0,35579007.0,2015,tt2080374,122.0,"Biography,Drama",7.2,138668,Uni.,16700000.0,0.1859669,5.579007,0.4845262340201362
74,2013-01-18,The Last Stand,30000000.0,12050299.0,48330757.0,2013,tt1549920,107.0,"Action,Thriller",6.4,126623,LGF,36300000.0,0.6110252333333334,18.330757,0.7507709517990778
78,2013-03-08,Dead Man Down,30000000.0,10895295.0,19599974.0,2013,tt2101341,118.0,"Action,Crime,Drama",6.5,61238,FD,7200000.0,-0.34666753333333333,-10.400026,0.39789348557180193
84,2017-02-03,The Space Between Us,30000000.0,7885294.0,16481405.0,2017,tt3922818,120.0,"Adventure,Drama,Romance",6.4,41031,STX,6900000.0,-0.45061983333333333,-13.518595,0.46667993210009895
88,2018-08-31,Kin,30000000.0,5718096.0,10096821.0,2018,tt6017942,102.0,"Action,Drama,Sci-Fi",5.7,9048,LGF,4300000.0,-0.6634393,-19.903179,0.42922327755693296
90,2017-09-22,Stronger,30000000.0,4211129.0,8786752.0,2017,tt3881784,119.0,"Biography,Drama",7.0,33464,RAtt.,4200000.0,-0.7071082666666667,-21.213248,0.49933843601732897
90,2017-09-22,Stronger,30000000.0,4211129.0,8786752.0,2017,tt5738152,125.0,Drama,6.8,22,RAtt.,4200000.0,-0.7071082666666667,-21.213248,0.49933843601732897
99,2011-09-23,Machine Gun Preacher,30000000.0,538690.0,3721988.0,2011,tt1586752,129.0,"Action,Biography,Crime",6.8,60074,Rela.,2800000.0,-0.8759337333333334,-26.278012,0.8386522857767568
14,2015-05-15,Pitch Perfect 2,29000000.0,184296230.0,287625468.0,2015,tt2848292,115.0,"Comedy,Music",6.4,130692,Uni.,103200000.0,8.918119586206897,258.625468,0.35896122881333087
17,2016-04-08,The Boss,29000000.0,63077560.0,78652207.0,2016,tt2702724,99.0,Comedy,5.4,39096,Uni.,15600000.0,1.7121450689655173,49.652207,0.19827762833519494
21,2017-08-18,Logan Lucky,29000000.0,27778642.0,44264271.0,2017,tt5439796,118.0,"Comedy,Crime,Drama",7.0,105966,BST,20700000.0,0.5263541724137931,15.264271,0.4269921587324991
22,2016-08-12,Florence Foster Jenkins,29000000.0,27383770.0,56000339.0,2016,tt4136084,111.0,"Biography,Comedy,Drama",6.8,44970,Par.,21500000.0,0.9310461724137931,27.000339,0.4398187782979913
35,2015-08-14,Straight Outta Compton,28000000.0,161197785.0,202182981.0,2015,tt1398426,147.0,"Biography,Drama,History",7.9,165307,Uni.,40400000.0,6.22082075,174.182981,0.20039902720161334
36,2017-07-21,Girls Trip,28000000.0,115108515.0,140886353.0,2017,tt3564472,122.0,"Comedy,Drama",6.2,29321,Uni.,25400000.0,4.0316554642857145,112.886353,0.1807719624678974
40,2017-11-01,A Bad Moms Christmas,28000000.0,72110659.0,127710550.0,2017,tt6359956,104.0,"Adventure,Comedy",5.5,33056,STX,58400000.0,3.5610910714285713,99.71055,0.4474730297699286
41,2013-02-14,Safe Haven,28000000.0,71399120.0,94050951.0,2013,tt1702439,115.0,"Drama,Romance,Thriller",6.7,97055,Rela.,26200000.0,2.358962535714286,66.050951,0.2684450433569483
42,2015-12-11,The Big Short,28000000.0,70259870.0,133162752.0,2015,tt1596363,130.0,"Biography,Comedy,Drama",7.8,309227,Par.,63200000.0,3.7558125714285713,105.162752,0.47355058865260397
44,2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,66954149.0,101379287.0,2014,tt1698641,81.0,"Comedy,Family",6.2,37325,BV,34400000.0,2.6206888214285713,73.379287,0.33940396460730976
46,2013-01-28,Last Vegas,28000000.0,63914167.0,112914167.0,2013,tt1204975,105.0,"Comedy,Drama",6.6,121409,CBS,70500000.0,3.0326488214285714,84.914167,0.5244982844702671
50,2018-06-15,Tag,28000000.0,54730625.0,77026186.0,2018,tt2854926,100.0,Comedy,6.5,85186,WB (NL),23400000.0,1.7509352142857142,49.026186,0.2994984361125999
54,2010-04-16,Kick-Ass,28000000.0,48071303.0,97531134.0,2010,tt1250777,117.0,"Action,Comedy",7.6,497363,LGF,48100000.0,2.4832547857142857,69.531134,0.5001491973130487
60,2011-08-12,30 Minutes or Less,28000000.0,37053924.0,40966716.0,2011,tt1622547,83.0,"Action,Comedy,Crime",6.1,87254,Sony,3500000.0,0.463097,12.966716,0.08630484191862667
64,2014-02-21,3 Days to Kill,28000000.0,30697999.0,38959900.0,2014,tt2172934,117.0,"Action,Drama,Thriller",6.2,81681,Rela.,21900000.0,0.391425,10.9599,0.4163656491951338
65,2013-08-16,Kick-Ass 2,28000000.0,28795985.0,63129909.0,2013,tt1650554,103.0,"Action,Comedy,Crime",6.6,238832,Uni.,32000000.0,1.2546396071428572,35.129909,0.5263505476554085
67,2014-09-19,A Walk Among the Tombstones,28000000.0,26017685.0,62108587.0,2014,tt0365907,114.0,"Action,Crime,Drama",6.5,105116,Uni.,26900000.0,1.2181638214285715,34.108587,0.508336674213923
68,2010-01-15,The Spy Next Door,28000000.0,24307106.0,46752858.0,2010,tt1273678,94.0,"Action,Comedy,Family",5.5,36767,LGF,20900000.0,0.6697449285714285,18.752858,0.4623166986181332
69,2014-04-25,Brick Mansions,28000000.0,20396829.0,73421224.0,2014,tt1430612,90.0,"Action,Crime",5.7,37528,Rela.,48500000.0,1.6221865714285715,45.421224,0.7039511208854039
72,2015-08-21,American Ultra,28000000.0,14439985.0,30295028.0,2015,tt3316948,96.0,"Action,Comedy,Sci-Fi",6.1,76769,LGF,12700000.0,0.08196528571428571,2.295028,0.46794425273263784
74,2016-02-05,Pride and Prejudice and Zombies,28000000.0,10907291.0,16638300.0,2016,tt1374989,108.0,"Action,Comedy,Horror",5.8,46187,SGem,5500000.0,-0.405775,-11.3617,0.33521682525165186
86,2012-01-13,Joyful Noise,27500000.0,30932113.0,31157914.0,2012,tt1710396,118.0,"Comedy,Drama,Music",5.8,7575,WB,226000.0,0.13301505454545454,3.657914,0.007253327568328673
90,2011-10-28,Anonymous,27500000.0,4463292.0,15815509.0,2011,tt1521197,130.0,"Drama,Thriller",6.9,37932,Sony,10900000.0,-0.42489058181818185,-11.684491,0.7094833581240271
91,2011-03-18,Limitless,27000000.0,79249455.0,155564919.0,2011,tt1219289,105.0,"Mystery,Sci-Fi,Thriller",7.4,492490,Rela.,82600000.0,4.761663666666666,128.564919,0.510350807174482
98,2016-05-13,Money Monster,27000000.0,41012075.0,93466095.0,2016,tt2241351,98.0,"Crime,Drama,Thriller",6.5,86607,TriS,52300000.0,2.461707222222222,66.466095,0.560484803279747
38,2012-08-29,Lawless,26000000.0,37397291.0,54393687.0,2012,tt1212450,116.0,"Crime,Drama",7.3,214055,Wein.,16300000.0,1.0920648846153846,28.393687,0.3035534883873378
42,2014-10-17,The Best of Me,26000000.0,26766213.0,41059418.0,2014,tt1972779,118.0,"Drama,Romance",6.7,59750,Rela.,9200000.0,0.5792083846153846,15.059418,0.25579562685679474
45,2012-04-27,The Raven,26000000.0,16008272.0,30601801.0,2012,tt1486192,110.0,"Crime,Mystery,Thriller",6.4,79578,Rela.,13600000.0,0.17699234615384615,4.601801,0.4593310950399267
50,2013-10-18,The Fifth Estate,26000000.0,3254172.0,6154172.0,2013,tt1837703,128.0,"Biography,Drama,Thriller",6.2,36392,BV,5300000.0,-0.7633010769230769,-19.845828,0.6195807145332126
63,2011-08-10,The Help,25000000.0,169705587.0,213120004.0,2011,tt1454029,146.0,Drama,8.1,392699,BV,46900000.0,7.52480016,188.120004,0.21652257750858475
64,2016-12-25,Hidden Figures,25000000.0,169607287.0,231771716.0,2016,tt4846340,127.0,"Biography,Drama,History",7.8,171131,Fox,66300000.0,8.27086864,206.771716,0.28104261145608445
67,2014-01-17,Ride Along,25000000.0,134202565.0,153733800.0,2014,tt1408253,99.0,"Action,Comedy,Crime",6.2,94529,Uni.,19500000.0,5.149352,128.7338,0.12686840977572494
77,2010-02-05,Dear John,25000000.0,80014842.0,142033509.0,2010,tt0989757,108.0,"Drama,Romance,War",6.3,128657,SGem,35000000.0,4.68134036,117.033509,0.30430855176065014
79,2012-12-25,Parental Guidance,25000000.0,77267296.0,120832383.0,2012,tt1047540,105.0,"Comedy,Family",6.1,23711,Fox,42500000.0,3.83329532,95.832383,0.3548548010969539
84,2011-01-21,No Strings Attached,25000000.0,70662220.0,149228078.0,2011,tt1411238,108.0,"Comedy,Romance",6.2,197663,Par.,78600000.0,4.96912312,124.228078,0.5265900507174555
85,2012-01-13,Contraband,25000000.0,66528000.0,98406855.0,2012,tt1524137,109.0,"Action,Crime,Drama",6.5,111709,Uni.,29700000.0,2.9362742,73.406855,0.30864197530864196
87,2012-04-20,The Lucky One,25000000.0,60457138.0,96633833.0,2012,tt1327194,101.0,"Drama,Romance",6.5,94359,WB,38900000.0,2.86535332,71.633833,0.39151691346020856
2,2014-08-15,The Giver,25000000.0,45090374.0,66540205.0,2014,tt0435651,97.0,"Drama,Romance,Sci-Fi",6.5,104999,Wein.,21900000.0,1.6616082,41.540205,0.3269126397174615
6,2015-11-20,The Night Before,25000000.0,43035725.0,52427346.0,2015,tt3530002,101.0,"Adventure,Comedy,Fantasy",6.4,58455,Sony,9300000.0,1.09709384,27.427346,0.17769888541717918
15,2013-12-25,August: Osage County,25000000.0,37738810.0,50738810.0,2013,tt1322269,121.0,"Comedy,Drama",7.2,79383,Wein.,36500000.0,1.0295524,25.73881,0.4916565877066187
17,2014-05-16,Million Dollar Arm,25000000.0,36447959.0,39217912.0,2014,tt1647668,124.0,"Biography,Drama,Sport",7.0,41008,BV,2800000.0,0.56871648,14.217912,0.07134128936488136
21,2018-09-07,Peppermint,25000000.0,35418723.0,51800758.0,2018,tt6850820,101.0,"Action,Crime,Drama",6.5,35854,STX,18400000.0,1.07203032,26.800758,0.34188845394938117
25,2014-12-10,The Gambler,25000000.0,33680992.0,38718031.0,2014,tt2039393,111.0,"Crime,Drama,Thriller",6.0,59995,Par.,5600000.0,0.54872124,13.718031,0.14256259108731267
29,2017-02-17,Fist Fight,25000000.0,32187017.0,40286416.0,2017,tt3401882,91.0,Comedy,5.6,35136,WB (NL),8900000.0,0.61145664,15.286416,0.21661343776794503
32,2011-12-09,The Sitter,25000000.0,30542576.0,38749404.0,2011,tt1366344,81.0,Comedy,5.7,65575,Fox,4500000.0,0.54997616,13.749404,0.12841521696350178
36,2014-04-11,Draft Day,25000000.0,28842237.0,29847480.0,2014,tt2223990,110.0,"Drama,Sport",6.8,48812,LG/S,620000.0,0.1938992,4.84748,0.02104388746855848
38,2017-02-03,Rings,25000000.0,27793018.0,82917283.0,2017,tt0498381,102.0,"Drama,Horror,Mystery",4.5,34151,Par.,55300000.0,2.31669132,57.917283,0.6655192136600454
44,2010-04-23,The Losers,25000000.0,23591432.0,29863840.0,2010,tt0480255,97.0,"Action,Adventure,Crime",6.4,83876,WB,5800000.0,0.1945536,4.86384,0.19733642103589916
50,2011-02-11,The Eagle,25000000.0,19490041.0,38993548.0,2011,tt1034389,114.0,"Action,Adventure,Drama",6.2,61475,Focus,7600000.0,0.55974192,13.993548,0.2805459024591362
52,2011-09-02,Shark Night 3D,25000000.0,18877153.0,18877153.0,2011,tt1633356,90.0,"Horror,Thriller",4.0,23190,Rela.,21300000.0,-0.24491388,-6.122847,0.5301520493500373
56,2017-12-22,Father Figures,25000000.0,17501244.0,21038441.0,2017,tt1966359,113.0,"Adventure,Comedy,Drama",5.5,14373,WB,8100000.0,-0.15846236,-3.961559,0.31639087538089944
58,2013-10-25,The Counselor,25000000.0,16973715.0,71009334.0,2013,tt2193215,117.0,"Crime,Drama,Thriller",5.3,92096,Fox,54000000.0,1.84037336,46.009334,0.7608450536934694
60,2018-12-07,Mary Queen of Scots,25000000.0,16468499.0,46734733.0,2018,tt2328900,124.0,"Biography,Drama,History",6.3,23866,Focus,29900000.0,0.86938932,21.734733,0.644834330306875
68,2010-10-08,My Soul to Take,25000000.0,14744435.0,16727470.0,2010,tt0872230,107.0,"Horror,Mystery,Thriller",4.8,18381,Uni.,6200000.0,-0.3309012,-8.27253,0.29602135364358123
74,2011-09-09,Warrior,25000000.0,13657115.0,24215385.0,2011,tt1291584,140.0,"Drama,Sport",8.2,403755,LGF,9400000.0,-0.0313846,-0.784615,0.40768326826665
76,2017-09-22,Battle of the Sexes,25000000.0,12638526.0,18445379.0,2017,tt4622512,121.0,"Biography,Comedy,Drama",6.7,43245,FoxS,,-0.26218484,-6.554621,
78,2015-11-13,The 33,25000000.0,12227722.0,28400715.0,2015,tt2006295,127.0,"Biography,Drama,History",6.9,32263,WB,12700000.0,0.1360286,3.400715,0.5094729474277674
8,2017-09-01,Tulip Fever,25000000.0,2455635.0,6792768.0,2017,tt0491203,105.0,"Drama,History,Romance",6.2,15037,Wein.,5900000.0,-0.72828928,-18.207232,0.7061103075948147
10,2015-11-20,Legend,25000000.0,1872994.0,42425450.0,2015,tt3569230,132.0,"Biography,Crime,Drama",7.0,138947,Uni.,41100000.0,0.697018,17.42545,0.9564146263581262
36,2014-06-20,Think Like a Man Too,24000000.0,65028687.0,70027933.0,2014,tt2239832,106.0,"Comedy,Romance",5.8,18533,SGem,5000000.0,1.9178305416666668,46.027933,0.07139931097094537
37,2016-12-16,Fences,24000000.0,57682904.0,64282881.0,2016,tt2671706,139.0,Drama,7.2,86749,Par.,6700000.0,1.678453375,40.282881,0.10406489275475987
52,2010-08-20,Piranha 3D,24000000.0,25003155.0,83660160.0,2010,tt0464154,88.0,"Comedy,Horror",5.4,81327,W/Dim.,58200000.0,2.48584,59.66016,0.6994927055350245
53,2010-11-24,Faster,24000000.0,23240020.0,35792945.0,2010,tt1433108,98.0,"Action,Crime,Drama",6.5,93618,CBS,12400000.0,0.49137270833333335,11.792945,0.34792348601375644
58,2011-09-16,I Don't Know How She Does It,24000000.0,9659074.0,24474463.0,2011,tt1742650,89.0,"Comedy,Romance",4.9,18552,Wein.,20900000.0,0.019769291666666668,0.474463,0.6839212470901441
60,2013-12-20,Dhoom 3,24000000.0,8031955.0,11723620.0,2013,tt1833673,172.0,"Action,Thriller",5.4,40466,Yash,80000000.0,-0.5115158333333333,-12.27638,0.9087609152835467
71,2018-11-16,Green Book,23000000.0,85080171.0,322034439.0,2018,tt6966692,130.0,"Biography,Comedy,Drama",8.3,204972,Uni.,234700000.0,13.001497347826087,299.034439,0.7339416927136486
73,2015-01-16,The Wedding Ringer,23000000.0,64460211.0,80171596.0,2015,tt0884732,101.0,Comedy,6.7,66893,SGem,15300000.0,2.4857215652173914,57.171596,0.19182496896855
76,2011-10-07,The Ides of March,23000000.0,40962534.0,77735925.0,2011,tt1124035,101.0,"Drama,Thriller",7.1,207417,Sony,35000000.0,2.3798228260869565,54.735925,0.46075345511775584
78,2018-10-05,The Hate U Give,23000000.0,29719483.0,35067665.0,2018,tt5580266,133.0,"Crime,Drama",7.3,17583,Fox,5200000.0,0.5246810869565217,12.067665,0.14891400310823616
3,2016-11-18,Nocturnal Animals,22500000.0,10663357.0,32398681.0,2016,tt4550098,116.0,"Drama,Thriller",7.5,205240,Focus,19600000.0,0.43994137777777775,9.898681,0.6476479129529483
11,2014-02-28,Son of God,22000000.0,59700064.0,70949793.0,2014,tt3210686,138.0,"Biography,Drama,History",5.8,17606,Fox,8100000.0,2.224990590909091,48.949793,0.11946891377565662
13,2014-08-08,The Hundred-Foot Journey,22000000.0,54235441.0,94270488.0,2014,tt2980648,122.0,"Comedy,Drama",7.3,69562,BV,34600000.0,3.285022181818182,72.270488,0.38948419246323096
17,2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000.0,49008662.0,77229695.0,2012,tt2023453,94.0,"Comedy,Family",6.3,19571,Fox,28100000.0,2.510440681818182,55.229695,0.3644207962005617
21,2013-11-22,Delivery Man,22000000.0,30659817.0,70536870.0,2013,tt2387559,105.0,"Comedy,Drama",6.4,70706,BV,19300000.0,2.2062213636363635,48.53687,0.38631046226610477
22,2016-02-05,"Hail, Caesar!",22000000.0,30080225.0,64160680.0,2016,tt0475290,106.0,"Comedy,Drama,Music",6.3,111422,Uni.,33100000.0,1.9163945454545455,42.16068,0.5238981026104291
27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000.0,20738724.0,35609577.0,2017,tt6003368,91.0,"Comedy,Family",4.4,5635,Fox,19400000.0,0.6186171363636364,13.609577,0.48332378478199756
29,2013-11-27,Homefront,22000000.0,20158492.0,51695362.0,2013,tt2312718,100.0,"Action,Thriller",6.5,98549,ORF,22900000.0,1.3497891818181817,29.695362,0.5318346959294348
29,2013-11-27,Homefront,22000000.0,20158492.0,51695362.0,2013,tt2558484,111.0,Drama,7.7,17,ORF,22900000.0,1.3497891818181817,29.695362,0.5318346959294348
34,2015-09-04,The Transporter Refueled,22000000.0,16029670.0,69698495.0,2015,tt2938956,96.0,"Action,Adventure,Crime",5.2,36201,EC,56600000.0,2.168113409090909,47.698495,0.779295844246573
40,2017-11-17,"Roman J. Israel, Esq.",22000000.0,11962712.0,12967012.0,2017,tt6000478,122.0,"Crime,Drama,Thriller",6.4,23632,Sony,1100000.0,-0.41059036363636364,-9.032988,0.08420915962933272
41,2013-12-04,Out of the Furnace,22000000.0,11330849.0,15434375.0,2013,tt1206543,116.0,"Crime,Drama,Thriller",6.8,99037,Rela.,4300000.0,-0.2984375,-6.565625,0.2750970212814416
44,2017-12-08,Just Getting Started,22000000.0,6069605.0,6756412.0,2017,tt5721088,91.0,"Action,Comedy",4.4,4829,BG,1600000.0,-0.6928903636363636,-15.243588,0.20861569794011556
50,2010-10-08,Stone,22000000.0,1810078.0,4065020.0,2010,tt1423995,105.0,"Drama,Thriller",5.4,38667,Over.,7700000.0,-0.8152263636363636,-17.93498,0.8096673865345794
58,2012-06-22,To Rome with Love,21500000.0,16684352.0,74326015.0,2012,tt1859650,112.0,"Comedy,Music,Romance",6.3,79381,SPC,56600000.0,2.457023953488372,52.826015,0.7723340447903531
59,2012-11-16,Silver Linings Playbook,21000000.0,132092958.0,236412453.0,2012,tt1045658,122.0,"Comedy,Drama,Romance",7.7,621018,Wein.,104300000.0,10.257735857142857,215.412453,0.44121449675332547
60,2018-04-06,Blockers,21000000.0,60311495.0,94045328.0,2018,tt2531344,102.0,Comedy,6.2,57142,Uni.,33700000.0,3.4783489523809523,73.045328,0.3584668023841127
67,2010-11-05,For Colored Girls,21000000.0,37729698.0,38017873.0,2010,tt1405500,133.0,Drama,6.1,6728,LGF,17300.0,0.8103749047619048,17.017873,0.00045831459232864027
79,2011-05-06,The Beaver,21000000.0,970816.0,5046038.0,2011,tt1321860,91.0,Drama,6.7,45173,Sum.,6300000.0,-0.7597124761904762,-15.953962,0.8664777103422779
92,2016-12-09,La La Land,20000000.0,151101803.0,426351163.0,2016,tt3783958,128.0,"Comedy,Drama,Music",8.0,436070,LG/S,295000000.0,20.31755815,406.351163,0.6612840343081958
93,2013-07-19,The Conjuring,20000000.0,137400141.0,318000141.0,2013,tt1457767,112.0,"Horror,Mystery,Thriller",7.5,397233,WB (NL),182100000.0,14.90000705,298.000141,0.5699528001147267
95,2017-11-17,Wonder,20000000.0,132422809.0,304604712.0,2017,tt2543472,113.0,"Drama,Family",8.0,111632,LGF,173500000.0,14.2302356,284.604712,0.5671365288751647
99,2016-07-29,Bad Moms,20000000.0,113257297.0,180998716.0,2016,tt4651520,100.0,Comedy,6.2,100952,STX,70700000.0,8.0499358,160.998716,0.38432832593751365
3,2014-07-02,Tammy,20000000.0,84525432.0,96407655.0,2014,tt2103254,97.0,"Comedy,Romance",4.9,44345,WB (NL),16000000.0,3.82038275,76.407655,0.15916370297219912
